Pressure,Temp1_F,Humidity,Temp2_F,Floor
98.76,74.84,31.50,80.44,3
98.76,74.84,31.50,80.44,3
98.77,74.84,31.50,80.46,3
98.76,74.84,31.50,80.44,3
98.76,74.84,31.50,80.46,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.44,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.42,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.40,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.47,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.47,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.47,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.47,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.46,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.47,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.42,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.47,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.47,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.47,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.47,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.50,80.44,3
98.77,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.78,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.40,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.40,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.44,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.44,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.40,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.44,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.46,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.40,3
98.76,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.76,74.84,31.50,80.40,3
98.77,74.84,31.50,80.42,3
98.76,74.84,31.50,80.42,3
98.77,74.84,31.50,80.42,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.50,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.78,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.78,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.46,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.44,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.42,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.38,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.76,74.84,31.60,80.38,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.78,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.44,3
98.77,74.84,31.60,80.44,3
98.76,74.84,31.60,80.40,3
98.76,74.84,31.60,80.38,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.76,74.84,31.60,80.40,3
98.77,74.84,31.60,80.40,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
98.77,74.84,31.60,80.42,3
